Date,store_id,daily_sales,promotion_active,store_size,city_population,day_of_week,is_weekend,holiday_flag,school_holiday_flag,year,month,competitor_opened_flag,competitor_impact,base_mean,annual_growth_rate
2024-01-27,Kerman1,27289356.07,0,large,537000,5,1,0,0,2024,1,0,1.0,16110300.0,0.0271
2024-01-28,Kerman1,26383612.67,0,large,537000,6,1,0,0,2024,1,0,1.0,16110300.0,0.0271
2024-01-29,Kerman1,22168474.97,0,large,537000,0,0,0,0,2024,1,0,1.0,16110300.0,0.0271
2024-01-30,Kerman1,22015017.07,0,large,537000,1,0,0,0,2024,1,0,1.0,16110300.0,0.0271
2024-01-31,Kerman1,22800861.06,0,large,537000,2,0,0,0,2024,1,0,1.0,16110300.0,0.0271
2024-02-01,Kerman1,16984705.54,0,large,537000,3,0,0,0,2024,2,0,1.0,16110300.0,0.0271
2024-02-02,Kerman1,16825284.58,0,large,537000,4,0,0,0,2024,2,0,1.0,16110300.0,0.0271
2024-02-03,Kerman1,21235582.14,0,large,537000,5,1,0,0,2024,2,0,1.0,16110300.0,0.0271
2024-02-04,Kerman1,21884767.34,0,large,537000,6,1,0,0,2024,2,0,1.0,16110300.0,0.0271
2024-02-05,Kerman1,18255999.74,0,large,537000,0,0,0,0,2024,2,0,1.0,16110300.0,0.0271
2024-02-06,Kerman1,17670997.66,0,large,537000,1,0,0,0,2024,2,0,1.0,16110300.0,0.0271
2024-02-07,Kerman1,16982928.87,0,large,537000,2,0,0,0,2024,2,0,1.0,16110300.0,0.0271
2024-02-08,Kerman1,15663678.11,0,large,537000,3,0,0,0,2024,2,0,1.0,16110300.0,0.0271
2024-02-09,Kerman1,17168899.16,0,large,537000,4,0,0,0,2024,2,0,1.0,16110300.0,0.0271
2024-02-10,Kerman1,21243199.17,0,large,537000,5,1,0,0,2024,2,0,1.0,16110300.0,0.0271
2024-02-11,Kerman1,22043674.65,0,large,537000,6,1,0,0,2024,2,0,1.0,16110300.0,0.0271
2024-02-12,Kerman1,16852752.58,0,large,537000,0,0,0,0,2024,2,0,1.0,16110300.0,0.0271
2024-02-13,Kerman1,18443686.24,0,large,537000,1,0,0,0,2024,2,0,1.0,16110300.0,0.0271
2024-02-14,Kerman1,16829208.43,0,large,537000,2,0,0,0,2024,2,0,1.0,16110300.0,0.0271
2024-02-15,Kerman1,16993160.32,0,large,537000,3,0,0,0,2024,2,0,1.0,16110300.0,0.0271
2024-02-16,Kerman1,17565154.37,0,large,537000,4,0,0,0,2024,2,0,1.0,16110300.0,0.0271
2024-02-17,Kerman1,22080104.01,0,large,537000,5,1,0,0,2024,2,0,1.0,16110300.0,0.0271
2024-02-18,Kerman1,21318666.78,0,large,537000,6,1,0,0,2024,2,0,1.0,16110300.0,0.0271
2024-02-19,Kerman1,16242547.37,0,large,537000,0,0,0,0,2024,2,0,1.0,16110300.0,0.0271
2024-02-20,Kerman1,16858801.06,0,large,537000,1,0,0,0,2024,2,0,1.0,16110300.0,0.0271
2024-02-21,Kerman1,18777510.21,0,large,537000,2,0,0,0,2024,2,0,1.0,16110300.0,0.0271
2024-02-22,Kerman1,17244671.54,0,large,537000,3,0,0,0,2024,2,0,1.0,16110300.0,0.0271
2024-02-23,Kerman1,20776316.96,1,large,537000,4,0,0,0,2024,2,0,1.0,16110300.0,0.0271
2024-02-24,Kerman1,21361289.47,0,large,537000,5,1,0,0,2024,2,0,1.0,16110300.0,0.0271
2024-02-25,Kerman1,22235708.71,0,large,537000,6,1,0,0,2024,2,0,1.0,16110300.0,0.0271
2024-02-26,Kerman1,17630315.74,0,large,537000,0,0,0,0,2024,2,0,1.0,16110300.0,0.0271
2024-02-27,Kerman1,17760481.43,0,large,537000,1,0,0,0,2024,2,0,1.0,16110300.0,0.0271
2024-02-28,Kerman1,17313232.29,0,large,537000,2,0,0,0,2024,2,0,1.0,16110300.0,0.0271
2024-02-29,Kerman1,17065200.9,0,large,537000,3,0,0,0,2024,2,0,1.0,16110300.0,0.0271
2024-03-01,Kerman1,18604809.85,0,large,537000,4,0,0,0,2024,3,0,1.0,16110300.0,0.0271
2024-03-02,Kerman1,21213122.89,0,large,537000,5,1,0,0,2024,3,0,1.0,16110300.0,0.0271
2024-03-03,Kerman1,20911161.91,0,large,537000,6,1,0,0,2024,3,0,1.0,16110300.0,0.0271
2024-03-04,Kerman1,17607900.64,0,large,537000,0,0,0,0,2024,3,0,1.0,16110300.0,0.0271
2024-03-05,Kerman1,17225245.22,0,large,537000,1,0,0,0,2024,3,0,1.0,16110300.0,0.0271
2024-03-06,Kerman1,18703748.37,0,large,537000,2,0,0,0,2024,3,0,1.0,16110300.0,0.0271
2024-03-07,Kerman1,16998901.48,0,large,537000,3,0,0,0,2024,3,0,1.0,16110300.0,0.0271
2024-03-08,Kerman1,18152315.01,0,large,537000,4,0,0,0,2024,3,0,1.0,16110300.0,0.0271
2024-03-09,Kerman1,20867044.96,0,large,537000,5,1,0,0,2024,3,0,1.0,16110300.0,0.0271
2024-03-10,Kerman1,21847950.2,0,large,537000,6,1,0,0,2024,3,0,1.0,16110300.0,0.0271
2024-03-11,Kerman1,16330795.14,0,large,537000,0,0,0,0,2024,3,0,1.0,16110300.0,0.0271
2024-03-12,Kerman1,16933146.48,0,large,537000,1,0,0,0,2024,3,0,1.0,16110300.0,0.0271
2024-03-13,Kerman1,16641355.19,0,large,537000,2,0,0,0,2024,3,0,1.0,16110300.0,0.0271
2024-03-14,Kerman1,25292585.64,0,large,537000,3,0,1,0,2024,3,0,1.0,16110300.0,0.0271
2024-03-15,Kerman1,25781873.49,0,large,537000,4,0,1,0,2024,3,0,1.0,16110300.0,0.0271
2024-03-16,Kerman1,22461868.94,0,large,537000,5,1,0,0,2024,3,0,1.0,16110300.0,0.0271
2024-03-17,Kerman1,22081519.45,0,large,537000,6,1,0,0,2024,3,0,1.0,16110300.0,0.0271
2024-03-18,Kerman1,17789129.18,0,large,537000,0,0,0,0,2024,3,0,1.0,16110300.0,0.0271
2024-03-19,Kerman1,17691732.83,0,large,537000,1,0,0,0,2024,3,0,1.0,16110300.0,0.0271
2024-03-20,Kerman1,15868919.79,0,large,537000,2,0,0,0,2024,3,0,1.0,16110300.0,0.0271
2024-03-21,Kerman1,16778788.97,0,large,537000,3,0,0,0,2024,3,0,1.0,16110300.0,0.0271
2024-03-22,Kerman1,19329844.53,0,large,537000,4,0,0,0,2024,3,0,1.0,16110300.0,0.0271
2024-03-23,Kerman1,26484917.29,1,large,537000,5,1,0,0,2024,3,0,1.0,16110300.0,0.0271
2024-03-24,Kerman1,25381852.27,1,large,537000,6,1,0,0,2024,3,0,1.0,16110300.0,0.0271
2024-03-25,Kerman1,19674764.68,1,large,537000,0,0,0,0,2024,3,0,1.0,16110300.0,0.0271
2024-03-26,Kerman1,24971504.93,1,large,537000,1,0,0,0,2024,3,0,1.0,16110300.0,0.0271
2024-03-27,Kerman1,17519298.53,0,large,537000,2,0,0,0,2024,3,0,1.0,16110300.0,0.0271
2024-03-28,Kerman1,17721557.55,0,large,537000,3,0,0,0,2024,3,0,1.0,16110300.0,0.0271
2024-03-29,Kerman1,17739949.82,0,large,537000,4,0,0,0,2024,3,0,1.0,16110300.0,0.0271
2024-03-30,Kerman1,21087107.31,0,large,537000,5,1,0,0,2024,3,0,1.0,16110300.0,0.0271
2024-03-31,Kerman1,21312764.2,0,large,537000,6,1,0,0,2024,3,0,1.0,16110300.0,0.0271
2024-04-01,Kerman1,19477946.39,0,large,537000,0,0,0,1,2024,4,0,1.0,16110300.0,0.0271
2024-04-02,Kerman1,20016000.68,0,large,537000,1,0,0,1,2024,4,0,1.0,16110300.0,0.0271
2024-04-03,Kerman1,19242940.15,0,large,537000,2,0,0,1,2024,4,0,1.0,16110300.0,0.0271
2024-04-04,Kerman1,19939867.63,0,large,537000,3,0,0,1,2024,4,0,1.0,16110300.0,0.0271
2024-04-05,Kerman1,20384176.82,0,large,537000,4,0,0,1,2024,4,0,1.0,16110300.0,0.0271
2024-04-06,Kerman1,24016679.15,0,large,537000,5,1,0,1,2024,4,0,1.0,16110300.0,0.0271
2024-04-07,Kerman1,25474122.01,0,large,537000,6,1,0,1,2024,4,0,1.0,16110300.0,0.0271
2024-04-08,Kerman1,17478020.57,0,large,537000,0,0,0,1,2024,4,0,1.0,16110300.0,0.0271
2024-04-09,Kerman1,19210277.25,0,large,537000,1,0,0,1,2024,4,0,1.0,16110300.0,0.0271
2024-04-10,Kerman1,20083381.96,0,large,537000,2,0,0,1,2024,4,0,1.0,16110300.0,0.0271
2024-04-11,Kerman1,19370208.8,0,large,537000,3,0,0,1,2024,4,0,1.0,16110300.0,0.0271
2024-04-12,Kerman1,19269320.42,0,large,537000,4,0,0,1,2024,4,0,1.0,16110300.0,0.0271
2024-04-13,Kerman1,24652473.65,0,large,537000,5,1,0,1,2024,4,0,1.0,16110300.0,0.0271
2024-04-14,Kerman1,24125764.82,0,large,537000,6,1,0,1,2024,4,0,1.0,16110300.0,0.0271
2024-04-15,Kerman1,19393768.44,0,large,537000,0,0,0,1,2024,4,0,1.0,16110300.0,0.0271
2024-04-16,Kerman1,19952555.46,0,large,537000,1,0,0,1,2024,4,0,1.0,16110300.0,0.0271
2024-04-17,Kerman1,22449329.1,1,large,537000,2,0,0,1,2024,4,0,1.0,16110300.0,0.0271
2024-04-18,Kerman1,22526852.0,1,large,537000,3,0,0,1,2024,4,0,1.0,16110300.0,0.0271
2024-04-19,Kerman1,29129379.13,1,large,537000,4,0,0,1,2024,4,0,1.0,16110300.0,0.0271
2024-04-20,Kerman1,36352050.44,1,large,537000,5,1,0,1,2024,4,0,1.0,16110300.0,0.0271
2024-04-21,Kerman1,22685455.98,0,large,537000,6,1,0,1,2024,4,0,1.0,16110300.0,0.0271
2024-04-22,Kerman1,18922811.28,0,large,537000,0,0,0,1,2024,4,0,1.0,16110300.0,0.0271
2024-04-23,Kerman1,19496046.66,0,large,537000,1,0,0,1,2024,4,0,1.0,16110300.0,0.0271
2024-04-24,Kerman1,20055599.39,0,large,537000,2,0,0,1,2024,4,0,1.0,16110300.0,0.0271
2024-04-25,Kerman1,20481108.68,0,large,537000,3,0,0,1,2024,4,0,1.0,16110300.0,0.0271
2024-04-26,Kerman1,20090157.71,0,large,537000,4,0,0,1,2024,4,0,1.0,16110300.0,0.0271
2024-04-27,Kerman1,28778293.57,1,large,537000,5,1,0,1,2024,4,0,1.0,16110300.0,0.0271
2024-04-28,Kerman1,35797390.64,1,large,537000,6,1,0,1,2024,4,0,1.0,16110300.0,0.0271
2024-04-29,Kerman1,29044597.42,1,large,537000,0,0,0,1,2024,4,0,1.0,16110300.0,0.0271
2024-04-30,Kerman1,28662065.33,1,large,537000,1,0,0,1,2024,4,0,1.0,16110300.0,0.0271
2024-05-01,Kerman1,30262430.49,1,large,537000,2,0,0,1,2024,5,0,1.0,16110300.0,0.0271
2024-05-02,Kerman1,19131095.1,0,large,537000,3,0,0,1,2024,5,0,1.0,16110300.0,0.0271
2024-05-03,Kerman1,19470533.66,0,large,537000,4,0,0,1,2024,5,0,1.0,16110300.0,0.0271
2024-05-04,Kerman1,24327085.52,0,large,537000,5,1,0,1,2024,5,0,1.0,16110300.0,0.0271
2024-05-05,Kerman1,25472146.11,0,large,537000,6,1,0,1,2024,5,0,1.0,16110300.0,0.0271
2024-05-06,Kerman1,20836200.32,0,large,537000,0,0,0,1,2024,5,0,1.0,16110300.0,0.0271
2024-05-07,Kerman1,18794621.83,0,large,537000,1,0,0,1,2024,5,0,1.0,16110300.0,0.0271
2024-05-08,Kerman1,18735171.87,0,large,537000,2,0,0,1,2024,5,0,1.0,16110300.0,0.0271
2024-05-09,Kerman1,18890253.86,0,large,537000,3,0,0,1,2024,5,0,1.0,16110300.0,0.0271
2024-05-10,Kerman1,21199969.91,0,large,537000,4,0,0,1,2024,5,0,1.0,16110300.0,0.0271
2024-05-11,Kerman1,23318348.38,0,large,537000,5,1,0,1,2024,5,0,1.0,16110300.0,0.0271
2024-05-12,Kerman1,25084885.03,0,large,537000,6,1,0,1,2024,5,0,1.0,16110300.0,0.0271
2024-05-13,Kerman1,19409931.44,0,large,537000,0,0,0,1,2024,5,0,1.0,16110300.0,0.0271
2024-05-14,Kerman1,19708869.33,0,large,537000,1,0,0,1,2024,5,0,1.0,16110300.0,0.0271
2024-05-15,Kerman1,19822141.18,0,large,537000,2,0,0,1,2024,5,0,1.0,16110300.0,0.0271
2024-05-16,Kerman1,20067993.94,0,large,537000,3,0,0,1,2024,5,0,1.0,16110300.0,0.0271
2024-05-17,Kerman1,19795962.21,0,large,537000,4,0,0,1,2024,5,0,1.0,16110300.0,0.0271
2024-05-18,Kerman1,25087259.59,0,large,537000,5,1,0,1,2024,5,0,1.0,16110300.0,0.0271
2024-05-19,Kerman1,25442562.97,0,large,537000,6,1,0,1,2024,5,0,1.0,16110300.0,0.0271
2024-05-20,Kerman1,20086841.58,0,large,537000,0,0,0,1,2024,5,0,1.0,16110300.0,0.0271
2024-05-21,Kerman1,18445760.55,0,large,537000,1,0,0,1,2024,5,0,1.0,16110300.0,0.0271
2024-05-22,Kerman1,19016423.35,0,large,537000,2,0,0,1,2024,5,0,1.0,16110300.0,0.0271
2024-05-23,Kerman1,19142682.82,0,large,537000,3,0,0,1,2024,5,0,1.0,16110300.0,0.0271
2024-05-24,Kerman1,19713568.54,0,large,537000,4,0,0,1,2024,5,0,1.0,16110300.0,0.0271
2024-05-25,Kerman1,25429905.64,0,large,537000,5,1,0,1,2024,5,0,1.0,16110300.0,0.0271
2024-05-26,Kerman1,24499648.7,0,large,537000,6,1,0,1,2024,5,0,1.0,16110300.0,0.0271
2024-05-27,Kerman1,19669813.73,0,large,537000,0,0,0,1,2024,5,0,1.0,16110300.0,0.0271
2024-05-28,Kerman1,20523618.07,0,large,537000,1,0,0,1,2024,5,0,1.0,16110300.0,0.0271
2024-05-29,Kerman1,20008370.04,0,large,537000,2,0,0,1,2024,5,0,1.0,16110300.0,0.0271
2024-05-30,Kerman1,19072740.78,0,large,537000,3,0,0,1,2024,5,0,1.0,16110300.0,0.0271
2024-05-31,Kerman1,21287631.82,0,large,537000,4,0,0,1,2024,5,0,1.0,16110300.0,0.0271
2024-06-01,Kerman1,31917745.74,0,large,537000,5,1,0,1,2024,6,0,1.0,16110300.0,0.0271
2024-06-02,Kerman1,33683315.21,0,large,537000,6,1,0,1,2024,6,0,1.0,16110300.0,0.0271
2024-06-03,Kerman1,25497501.82,0,large,537000,0,0,0,1,2024,6,0,1.0,16110300.0,0.0271
2024-06-04,Kerman1,24968862.41,0,large,537000,1,0,0,1,2024,6,0,1.0,16110300.0,0.0271
2024-06-05,Kerman1,25227305.34,0,large,537000,2,0,0,1,2024,6,0,1.0,16110300.0,0.0271
2024-06-06,Kerman1,24519168.13,0,large,537000,3,0,0,1,2024,6,0,1.0,16110300.0,0.0271
2024-06-07,Kerman1,25742057.85,0,large,537000,4,0,0,1,2024,6,0,1.0,16110300.0,0.0271
2024-06-08,Kerman1,33270672.19,0,large,537000,5,1,0,1,2024,6,0,1.0,16110300.0,0.0271
2024-06-09,Kerman1,32254183.44,0,large,537000,6,1,0,1,2024,6,0,1.0,16110300.0,0.0271
2024-06-10,Kerman1,34040450.7,1,large,537000,0,0,0,1,2024,6,0,1.0,16110300.0,0.0271
2024-06-11,Kerman1,35714585.91,1,large,537000,1,0,0,1,2024,6,0,1.0,16110300.0,0.0271
2024-06-12,Kerman1,30158918.03,1,large,537000,2,0,0,1,2024,6,0,1.0,16110300.0,0.0271
2024-06-13,Kerman1,25052528.01,0,large,537000,3,0,0,1,2024,6,0,1.0,16110300.0,0.0271
2024-06-14,Kerman1,36980928.55,1,large,537000,4,0,0,1,2024,6,0,1.0,16110300.0,0.0271
2024-06-15,Kerman1,38104209.34,1,large,537000,5,1,0,1,2024,6,0,1.0,16110300.0,0.0271
2024-06-16,Kerman1,49113673.0,1,large,537000,6,1,0,1,2024,6,0,1.0,16110300.0,0.0271
2024-06-17,Kerman1,32407666.29,1,large,537000,0,0,0,1,2024,6,0,1.0,16110300.0,0.0271
2024-06-18,Kerman1,26028436.39,0,large,537000,1,0,0,1,2024,6,0,1.0,16110300.0,0.0271
2024-06-19,Kerman1,25700244.49,0,large,537000,2,0,0,1,2024,6,0,1.0,16110300.0,0.0271
2024-06-20,Kerman1,26233781.6,0,large,537000,3,0,0,1,2024,6,0,1.0,16110300.0,0.0271
2024-06-21,Kerman1,25676774.82,0,large,537000,4,0,0,1,2024,6,0,1.0,16110300.0,0.0271
2024-06-22,Kerman1,32297135.01,0,large,537000,5,1,0,1,2024,6,0,1.0,16110300.0,0.0271
2024-06-23,Kerman1,32220453.18,0,large,537000,6,1,0,1,2024,6,0,1.0,16110300.0,0.0271
2024-06-24,Kerman1,25165424.64,0,large,537000,0,0,0,1,2024,6,0,1.0,16110300.0,0.0271
2024-06-25,Kerman1,24621197.49,0,large,537000,1,0,0,1,2024,6,0,1.0,16110300.0,0.0271
2024-06-26,Kerman1,25641673.4,0,large,537000,2,0,0,1,2024,6,0,1.0,16110300.0,0.0271
2024-06-27,Kerman1,25329653.19,0,large,537000,3,0,0,1,2024,6,0,1.0,16110300.0,0.0271
2024-06-28,Kerman1,25318022.06,0,large,537000,4,0,0,1,2024,6,0,1.0,16110300.0,0.0271
2024-06-29,Kerman1,32015379.59,0,large,537000,5,1,0,1,2024,6,0,1.0,16110300.0,0.0271
2024-06-30,Kerman1,31585825.6,0,large,537000,6,1,0,1,2024,6,0,1.0,16110300.0,0.0271
2024-07-01,Kerman1,21711980.65,0,large,537000,0,0,0,0,2024,7,0,1.0,16110300.0,0.0271
2024-07-02,Kerman1,20852958.99,0,large,537000,1,0,0,0,2024,7,0,1.0,16110300.0,0.0271
2024-07-03,Kerman1,22548367.82,0,large,537000,2,0,0,0,2024,7,0,1.0,16110300.0,0.0271
2024-07-04,Kerman1,24281503.42,0,large,537000,3,0,0,0,2024,7,0,1.0,16110300.0,0.0271
2024-07-05,Kerman1,23329935.71,0,large,537000,4,0,0,0,2024,7,0,1.0,16110300.0,0.0271
2024-07-06,Kerman1,27949355.52,0,large,537000,5,1,0,0,2024,7,0,1.0,16110300.0,0.0271
2024-07-07,Kerman1,27424770.77,0,large,537000,6,1,0,0,2024,7,0,1.0,16110300.0,0.0271
2024-07-08,Kerman1,21512822.99,0,large,537000,0,0,0,0,2024,7,0,1.0,16110300.0,0.0271
2024-07-09,Kerman1,21751794.36,0,large,537000,1,0,0,0,2024,7,0,1.0,16110300.0,0.0271
2024-07-10,Kerman1,22633867.18,0,large,537000,2,0,0,0,2024,7,0,1.0,16110300.0,0.0271
2024-07-11,Kerman1,22832562.89,0,large,537000,3,0,0,0,2024,7,0,1.0,16110300.0,0.0271
2024-07-12,Kerman1,22822872.87,0,large,537000,4,0,0,0,2024,7,0,1.0,16110300.0,0.0271
2024-07-13,Kerman1,27231827.3,0,large,537000,5,1,0,0,2024,7,0,1.0,16110300.0,0.0271
2024-07-14,Kerman1,27281593.93,0,large,537000,6,1,0,0,2024,7,0,1.0,16110300.0,0.0271
2024-07-15,Kerman1,21888125.48,0,large,537000,0,0,0,0,2024,7,0,1.0,16110300.0,0.0271
2024-07-16,Kerman1,21586097.45,0,large,537000,1,0,0,0,2024,7,0,1.0,16110300.0,0.0271
2024-07-17,Kerman1,21701806.06,0,large,537000,2,0,0,0,2024,7,0,1.0,16110300.0,0.0271
2024-07-18,Kerman1,24182720.68,0,large,537000,3,0,0,0,2024,7,0,1.0,16110300.0,0.0271
2024-07-19,Kerman1,21105422.95,0,large,537000,4,0,0,0,2024,7,0,1.0,16110300.0,0.0271
2024-07-20,Kerman1,27339226.1,0,large,537000,5,1,0,0,2024,7,0,1.0,16110300.0,0.0271
2024-07-21,Kerman1,28124860.26,0,large,537000,6,1,0,0,2024,7,0,1.0,16110300.0,0.0271
2024-07-22,Kerman1,22601665.9,0,large,537000,0,0,0,0,2024,7,0,1.0,16110300.0,0.0271
2024-07-23,Kerman1,22097344.57,0,large,537000,1,0,0,0,2024,7,0,1.0,16110300.0,0.0271
2024-07-24,Kerman1,23537671.17,0,large,537000,2,0,0,0,2024,7,0,1.0,16110300.0,0.0271
2024-07-25,Kerman1,22191908.06,0,large,537000,3,0,0,0,2024,7,0,1.0,16110300.0,0.0271
2024-07-26,Kerman1,21875497.15,0,large,537000,4,0,0,0,2024,7,0,1.0,16110300.0,0.0271
2024-07-27,Kerman1,29142820.9,0,large,537000,5,1,0,0,2024,7,0,1.0,16110300.0,0.0271
2024-07-28,Kerman1,29196970.33,0,large,537000,6,1,0,0,2024,7,0,1.0,16110300.0,0.0271
2024-07-29,Kerman1,22886942.86,0,large,537000,0,0,0,0,2024,7,0,1.0,16110300.0,0.0271
2024-07-30,Kerman1,21855821.99,0,large,537000,1,0,0,0,2024,7,0,1.0,16110300.0,0.0271
2024-07-31,Kerman1,23594152.76,0,large,537000,2,0,0,0,2024,7,0,1.0,16110300.0,0.0271
2024-08-01,Kerman1,16731387.31,0,large,537000,3,0,0,0,2024,8,0,1.0,16110300.0,0.0271
2024-08-02,Kerman1,16743597.46,0,large,537000,4,0,0,0,2024,8,0,1.0,16110300.0,0.0271
2024-08-03,Kerman1,21747996.11,0,large,537000,5,1,0,0,2024,8,0,1.0,16110300.0,0.0271
2024-08-04,Kerman1,21967582.23,0,large,537000,6,1,0,0,2024,8,0,1.0,16110300.0,0.0271
2024-08-05,Kerman1,16727409.39,0,large,537000,0,0,0,0,2024,8,0,1.0,16110300.0,0.0271
2024-08-06,Kerman1,17165572.88,0,large,537000,1,0,0,0,2024,8,0,1.0,16110300.0,0.0271
2024-08-07,Kerman1,17133328.45,0,large,537000,2,0,0,0,2024,8,0,1.0,16110300.0,0.0271
2024-08-08,Kerman1,16762467.08,0,large,537000,3,0,0,0,2024,8,0,1.0,16110300.0,0.0271
2024-08-09,Kerman1,16758313.19,0,large,537000,4,0,0,0,2024,8,0,1.0,16110300.0,0.0271
2024-08-10,Kerman1,20543694.69,0,large,537000,5,1,0,0,2024,8,0,1.0,16110300.0,0.0271
2024-08-11,Kerman1,21527473.13,0,large,537000,6,1,0,0,2024,8,0,1.0,16110300.0,0.0271
2024-08-12,Kerman1,18406428.84,0,large,537000,0,0,0,0,2024,8,0,1.0,16110300.0,0.0271
2024-08-13,Kerman1,17848013.94,0,large,537000,1,0,0,0,2024,8,0,1.0,16110300.0,0.0271
2024-08-14,Kerman1,25069226.95,1,large,537000,2,0,0,0,2024,8,0,1.0,16110300.0,0.0271
2024-08-15,Kerman1,27010065.68,1,large,537000,3,0,0,0,2024,8,0,1.0,16110300.0,0.0271
2024-08-16,Kerman1,18681970.44,0,large,537000,4,0,0,0,2024,8,0,1.0,16110300.0,0.0271
2024-08-17,Kerman1,22257254.4,0,large,537000,5,1,0,0,2024,8,0,1.0,16110300.0,0.0271
2024-08-18,Kerman1,22039849.8,0,large,537000,6,1,0,0,2024,8,0,1.0,16110300.0,0.0271
2024-08-19,Kerman1,15915798.66,0,large,537000,0,0,0,0,2024,8,0,1.0,16110300.0,0.0271
2024-08-20,Kerman1,16701278.3,0,large,537000,1,0,0,0,2024,8,0,1.0,16110300.0,0.0271
2024-08-21,Kerman1,18177308.41,0,large,537000,2,0,0,0,2024,8,0,1.0,16110300.0,0.0271
2024-08-22,Kerman1,18191412.18,0,large,537000,3,0,0,0,2024,8,0,1.0,16110300.0,0.0271
2024-08-23,Kerman1,16681940.74,0,large,537000,4,0,0,0,2024,8,0,1.0,16110300.0,0.0271
2024-08-24,Kerman1,21251796.77,0,large,537000,5,1,0,0,2024,8,0,1.0,16110300.0,0.0271
2024-08-25,Kerman1,21353245.43,0,large,537000,6,1,0,0,2024,8,0,1.0,16110300.0,0.0271
2024-08-26,Kerman1,17582531.08,0,large,537000,0,0,0,0,2024,8,0,1.0,16110300.0,0.0271
2024-08-27,Kerman1,18428238.06,0,large,537000,1,0,0,0,2024,8,0,1.0,16110300.0,0.0271
2024-08-28,Kerman1,15307033.79,0,large,537000,2,0,0,0,2024,8,0,1.0,16110300.0,0.0271
2024-08-29,Kerman1,15045430.56,0,large,537000,3,0,0,0,2024,8,0,1.0,16110300.0,0.0271
2024-08-30,Kerman1,17332786.37,0,large,537000,4,0,0,0,2024,8,0,1.0,16110300.0,0.0271
2024-08-31,Kerman1,31458216.4,1,large,537000,5,1,0,0,2024,8,0,1.0,16110300.0,0.0271
2024-09-01,Kerman1,29105404.83,1,large,537000,6,1,0,0,2024,9,0,1.0,16110300.0,0.0271
2024-09-02,Kerman1,17096701.91,0,large,537000,0,0,0,0,2024,9,0,1.0,16110300.0,0.0271
2024-09-03,Kerman1,16372879.95,0,large,537000,1,0,0,0,2024,9,0,1.0,16110300.0,0.0271
2024-09-04,Kerman1,17765617.71,0,large,537000,2,0,0,0,2024,9,0,1.0,16110300.0,0.0271
2024-09-05,Kerman1,17794487.1,0,large,537000,3,0,0,0,2024,9,0,1.0,16110300.0,0.0271
2024-09-06,Kerman1,17265242.69,0,large,537000,4,0,0,0,2024,9,0,1.0,16110300.0,0.0271
2024-09-07,Kerman1,21999763.09,0,large,537000,5,1,0,0,2024,9,0,1.0,16110300.0,0.0271
2024-09-08,Kerman1,19383833.93,0,large,537000,6,1,0,0,2024,9,0,1.0,16110300.0,0.0271
2024-09-09,Kerman1,18605730.91,0,large,537000,0,0,0,0,2024,9,0,1.0,16110300.0,0.0271
2024-09-10,Kerman1,17343310.36,0,large,537000,1,0,0,0,2024,9,0,1.0,16110300.0,0.0271
2024-09-11,Kerman1,17453663.96,0,large,537000,2,0,0,0,2024,9,0,1.0,16110300.0,0.0271
2024-09-12,Kerman1,16572999.68,0,large,537000,3,0,0,0,2024,9,0,1.0,16110300.0,0.0271
2024-09-13,Kerman1,17127445.15,0,large,537000,4,0,0,0,2024,9,0,1.0,16110300.0,0.0271
2024-09-14,Kerman1,22357305.08,0,large,537000,5,1,0,0,2024,9,0,1.0,16110300.0,0.0271
2024-09-15,Kerman1,23348919.96,0,large,537000,6,1,0,0,2024,9,0,1.0,16110300.0,0.0271
2024-09-16,Kerman1,16833399.86,0,large,537000,0,0,0,0,2024,9,0,1.0,16110300.0,0.0271
2024-09-17,Kerman1,16474550.46,0,large,537000,1,0,0,0,2024,9,0,1.0,16110300.0,0.0271
2024-09-18,Kerman1,18021904.23,0,large,537000,2,0,0,0,2024,9,0,1.0,16110300.0,0.0271
2024-09-19,Kerman1,16379012.48,0,large,537000,3,0,0,0,2024,9,0,1.0,16110300.0,0.0271
2024-09-20,Kerman1,16578013.49,0,large,537000,4,0,0,0,2024,9,0,1.0,16110300.0,0.0271
2024-09-21,Kerman1,21921673.17,0,large,537000,5,1,0,0,2024,9,0,1.0,16110300.0,0.0271
2024-09-22,Kerman1,22209680.11,0,large,537000,6,1,0,0,2024,9,0,1.0,16110300.0,0.0271
2024-09-23,Kerman1,16835880.22,0,large,537000,0,0,0,0,2024,9,0,1.0,16110300.0,0.0271
2024-09-24,Kerman1,17078505.5,0,large,537000,1,0,0,0,2024,9,0,1.0,16110300.0,0.0271
2024-09-25,Kerman1,16907217.87,0,large,537000,2,0,0,0,2024,9,0,1.0,16110300.0,0.0271
2024-09-26,Kerman1,16981970.44,0,large,537000,3,0,0,0,2024,9,0,1.0,16110300.0,0.0271
2024-09-27,Kerman1,16403716.35,0,large,537000,4,0,0,0,2024,9,0,1.0,16110300.0,0.0271
2024-09-28,Kerman1,22187176.13,0,large,537000,5,1,0,0,2024,9,0,1.0,16110300.0,0.0271
2024-09-29,Kerman1,22922057.45,0,large,537000,6,1,0,0,2024,9,0,1.0,16110300.0,0.0271
2024-09-30,Kerman1,18182449.93,0,large,537000,0,0,0,0,2024,9,0,1.0,16110300.0,0.0271
